time,orientation_x,orientation_y,orientation_z
1703352267.2882237,1.0,2.0,3.0
1703352267.2987077,1.0,2.0,3.0
1703352267.309169,1.0,2.0,3.0
1703352267.3197725,1.0,2.0,3.0
1703352267.3303385,1.0,2.0,3.0
1703352267.3408556,1.0,2.0,3.0
1703352267.351906,1.0,2.0,3.0
1703352267.362653,1.0,2.0,3.0
1703352267.3733742,1.0,2.0,3.0
1703352267.3839147,1.0,2.0,3.0
1703352267.394662,1.0,2.0,3.0
1703352267.4053326,1.0,2.0,3.0
1703352267.4160693,1.0,2.0,3.0
1703352267.4270074,1.0,2.0,3.0
1703352267.4375641,1.0,2.0,3.0
1703352267.448284,1.0,2.0,3.0
1703352267.4588468,1.0,2.0,3.0
1703352267.4692135,1.0,2.0,3.0
1703352267.479366,1.0,2.0,3.0
1703352267.4895065,1.0,2.0,3.0
1703352267.4997191,1.0,2.0,3.0
1703352267.509975,1.0,2.0,3.0
1703352267.5202086,1.0,2.0,3.0
1703352267.530687,1.0,2.0,3.0
1703352267.5410187,1.0,2.0,3.0
1703352267.5518029,1.0,2.0,3.0
1703352267.5625439,1.0,2.0,3.0
1703352267.5732682,1.0,2.0,3.0
1703352267.5838666,1.0,2.0,3.0
1703352267.5944045,1.0,2.0,3.0
1703352267.605128,1.0,2.0,3.0
1703352267.6160026,1.0,2.0,3.0
1703352267.6267648,1.0,2.0,3.0
1703352267.6373117,1.0,2.0,3.0
1703352267.6480293,1.0,2.0,3.0
1703352267.6587875,1.0,2.0,3.0
1703352267.6693008,1.0,2.0,3.0
1703352267.6815085,1.0,2.0,3.0
1703352267.6919396,1.0,2.0,3.0
1703352267.702142,1.0,2.0,3.0
1703352267.7122793,1.0,2.0,3.0
1703352267.7224367,1.0,2.0,3.0
1703352267.732602,1.0,2.0,3.0
1703352267.7428784,1.0,2.0,3.0
1703352267.7532873,1.0,2.0,3.0
1703352267.7638025,1.0,2.0,3.0
1703352267.7742944,1.0,2.0,3.0
1703352267.7849817,1.0,2.0,3.0
1703352267.7955542,1.0,2.0,3.0
1703352267.806426,1.0,2.0,3.0
1703352267.8171754,1.0,2.0,3.0
1703352267.8277452,1.0,2.0,3.0
1703352267.8384714,1.0,2.0,3.0
1703352267.8492012,1.0,2.0,3.0
1703352267.8600025,1.0,2.0,3.0
1703352267.8705623,1.0,2.0,3.0
1703352267.8810472,1.0,2.0,3.0
1703352267.8916914,1.0,2.0,3.0
1703352267.9021869,1.0,2.0,3.0
1703352267.9125986,1.0,2.0,3.0
1703352267.9228277,1.0,2.0,3.0
1703352267.932965,1.0,2.0,3.0
1703352267.9431016,1.0,2.0,3.0
1703352267.9532726,1.0,2.0,3.0
1703352267.9634666,1.0,2.0,3.0
1703352267.9737508,1.0,2.0,3.0
1703352267.9841995,1.0,2.0,3.0
1703352267.9945505,1.0,2.0,3.0
1703352268.0048172,1.0,2.0,3.0
1703352268.0151672,1.0,2.0,3.0
1703352268.0259633,1.0,2.0,3.0
1703352268.0367045,1.0,2.0,3.0
1703352268.0472724,1.0,2.0,3.0
1703352268.0577738,1.0,2.0,3.0
1703352268.0685363,1.0,2.0,3.0
1703352268.0793042,1.0,2.0,3.0
1703352268.091975,1.0,2.0,3.0
1703352268.1027164,1.0,2.0,3.0
1703352268.113482,1.0,2.0,3.0
1703352268.1240404,1.0,2.0,3.0
1703352268.1345785,1.0,2.0,3.0
1703352268.145424,1.0,2.0,3.0
1703352268.1558428,1.0,2.0,3.0
1703352268.1660752,1.0,2.0,3.0
1703352268.1762233,1.0,2.0,3.0
1703352268.1863859,1.0,2.0,3.0
1703352268.196555,1.0,2.0,3.0
1703352268.2068286,1.0,2.0,3.0
1703352268.2173276,1.0,2.0,3.0
1703352268.2281353,1.0,2.0,3.0
1703352268.2388196,1.0,2.0,3.0
1703352268.2495558,1.0,2.0,3.0
1703352268.2603524,1.0,2.0,3.0
1703352268.2708263,1.0,2.0,3.0
1703352268.2814724,1.0,2.0,3.0
1703352268.2922523,1.0,2.0,3.0
1703352268.3029754,1.0,2.0,3.0
1703352268.3135426,1.0,2.0,3.0
1703352268.324056,1.0,2.0,3.0
1703352268.3349786,1.0,2.0,3.0
1703352268.3458114,1.0,2.0,3.0
1703352268.3563473,1.0,2.0,3.0
1703352268.3670843,1.0,2.0,3.0
1703352268.3775969,1.0,2.0,3.0
1703352268.3880076,1.0,2.0,3.0
1703352268.3982196,1.0,2.0,3.0
1703352268.4084291,1.0,2.0,3.0
1703352268.4187,1.0,2.0,3.0
1703352268.4289417,1.0,2.0,3.0
1703352268.4391267,1.0,2.0,3.0
1703352268.4492888,1.0,2.0,3.0
1703352268.459441,1.0,2.0,3.0
1703352268.4696386,1.0,2.0,3.0
1703352268.4799123,1.0,2.0,3.0
1703352268.4903247,1.0,2.0,3.0
1703352268.5007076,1.0,2.0,3.0
1703352268.5110703,1.0,2.0,3.0
1703352268.5217972,1.0,2.0,3.0
1703352268.5326056,1.0,2.0,3.0
1703352268.5434973,1.0,2.0,3.0
1703352268.554059,1.0,2.0,3.0
1703352268.5647619,1.0,2.0,3.0
1703352268.5754797,1.0,2.0,3.0
1703352268.586294,1.0,2.0,3.0
1703352268.59704,1.0,2.0,3.0
1703352268.6075807,1.0,2.0,3.0
1703352268.618482,1.0,2.0,3.0
1703352268.6291957,1.0,2.0,3.0
1703352268.6397517,1.0,2.0,3.0
1703352268.6502655,1.0,2.0,3.0
1703352268.6606057,1.0,2.0,3.0
1703352268.6707757,1.0,2.0,3.0
1703352268.6809514,1.0,2.0,3.0
1703352268.691147,1.0,2.0,3.0
1703352268.7013211,1.0,2.0,3.0
1703352268.711605,1.0,2.0,3.0
1703352268.7222936,1.0,2.0,3.0
1703352268.7328286,1.0,2.0,3.0
1703352268.7437923,1.0,2.0,3.0
1703352268.7543097,1.0,2.0,3.0
1703352268.7651381,1.0,2.0,3.0
1703352268.775936,1.0,2.0,3.0
1703352268.7866871,1.0,2.0,3.0
1703352268.7972417,1.0,2.0,3.0
1703352268.8077781,1.0,2.0,3.0
1703352268.8186343,1.0,2.0,3.0
1703352268.8293543,1.0,2.0,3.0
1703352268.8399305,1.0,2.0,3.0
1703352268.85054,1.0,2.0,3.0
1703352268.8610651,1.0,2.0,3.0
1703352268.8719156,1.0,2.0,3.0
1703352268.882643,1.0,2.0,3.0
1703352268.9092517,1.0,2.0,3.0
1703352268.9194498,1.0,2.0,3.0
1703352268.9296005,1.0,2.0,3.0
1703352268.939752,1.0,2.0,3.0
1703352268.9499745,1.0,2.0,3.0
1703352268.9603384,1.0,2.0,3.0
1703352268.970817,1.0,2.0,3.0
1703352268.9815333,1.0,2.0,3.0
1703352268.9922469,1.0,2.0,3.0
1703352269.0026362,1.0,2.0,3.0
1703352269.0128942,1.0,2.0,3.0
1703352269.0233428,1.0,2.0,3.0
1703352269.0339456,1.0,2.0,3.0
1703352269.0448256,1.0,2.0,3.0
1703352269.0555406,1.0,2.0,3.0
1703352269.0662687,1.0,2.0,3.0
1703352269.0772603,1.0,2.0,3.0
1703352269.0876997,1.0,2.0,3.0
1703352269.0984216,1.0,2.0,3.0
1703352269.1091511,1.0,2.0,3.0
1703352269.1198807,1.0,2.0,3.0
1703352269.1303897,1.0,2.0,3.0
1703352269.140691,1.0,2.0,3.0
1703352269.15083,1.0,2.0,3.0
1703352269.1610365,1.0,2.0,3.0
1703352269.1712987,1.0,2.0,3.0
1703352269.1815467,1.0,2.0,3.0
1703352269.191887,1.0,2.0,3.0
1703352269.2023003,1.0,2.0,3.0
1703352269.2125707,1.0,2.0,3.0
1703352269.2229583,1.0,2.0,3.0
1703352269.2336917,1.0,2.0,3.0
1703352269.244205,1.0,2.0,3.0
1703352269.254923,1.0,2.0,3.0
1703352269.2654462,1.0,2.0,3.0
1703352269.275996,1.0,2.0,3.0
1703352269.286719,1.0,2.0,3.0
1703352269.2972667,1.0,2.0,3.0
1703352269.307781,1.0,2.0,3.0
1703352269.3188396,1.0,2.0,3.0
1703352269.3295763,1.0,2.0,3.0
1703352269.3403244,1.0,2.0,3.0
1703352269.350849,1.0,2.0,3.0
1703352269.3612542,1.0,2.0,3.0
1703352269.371555,1.0,2.0,3.0
1703352269.381693,1.0,2.0,3.0
1703352269.391851,1.0,2.0,3.0
1703352269.4020216,1.0,2.0,3.0
1703352269.4125297,1.0,2.0,3.0
1703352269.4230623,1.0,2.0,3.0
1703352269.4337568,1.0,2.0,3.0
1703352269.4443398,1.0,2.0,3.0
1703352269.455059,1.0,2.0,3.0
1703352269.4656034,1.0,2.0,3.0
1703352269.4761448,1.0,2.0,3.0
1703352269.4869144,1.0,2.0,3.0
1703352269.497355,1.0,2.0,3.0
1703352269.5076885,1.0,2.0,3.0
1703352269.5182343,1.0,2.0,3.0
1703352269.528874,1.0,2.0,3.0
1703352269.539591,1.0,2.0,3.0
1703352269.5503583,1.0,2.0,3.0
1703352269.5608697,1.0,2.0,3.0
1703352269.571725,1.0,2.0,3.0
1703352269.5824416,1.0,2.0,3.0
1703352269.5928652,1.0,2.0,3.0
1703352269.6030705,1.0,2.0,3.0
1703352269.6132076,1.0,2.0,3.0
1703352269.6233702,1.0,2.0,3.0
1703352269.6335409,1.0,2.0,3.0
1703352269.6438155,1.0,2.0,3.0
1703352269.6542754,1.0,2.0,3.0
1703352269.6646247,1.0,2.0,3.0
1703352269.6752532,1.0,2.0,3.0
1703352269.6860428,1.0,2.0,3.0
1703352269.6967657,1.0,2.0,3.0
1703352269.707334,1.0,2.0,3.0
1703352269.7178278,1.0,2.0,3.0
1703352269.728599,1.0,2.0,3.0
1703352269.739329,1.0,2.0,3.0
1703352269.749973,1.0,2.0,3.0
1703352269.7605033,1.0,2.0,3.0
1703352269.7710166,1.0,2.0,3.0
1703352269.7817366,1.0,2.0,3.0
1703352269.7924628,1.0,2.0,3.0
1703352269.8031871,1.0,2.0,3.0
1703352269.8138683,1.0,2.0,3.0
1703352269.8242993,1.0,2.0,3.0
1703352269.8345113,1.0,2.0,3.0
1703352269.8446505,1.0,2.0,3.0
1703352269.8548076,1.0,2.0,3.0
1703352269.864979,1.0,2.0,3.0
1703352269.875213,1.0,2.0,3.0
1703352269.8855734,1.0,2.0,3.0
1703352269.895875,1.0,2.0,3.0
1703352269.9064739,1.0,2.0,3.0
1703352269.916999,1.0,2.0,3.0
1703352269.9274993,1.0,2.0,3.0
1703352269.9382162,1.0,2.0,3.0
1703352269.948748,1.0,2.0,3.0
1703352269.9593258,1.0,2.0,3.0
1703352269.9700608,1.0,2.0,3.0
1703352269.9807363,1.0,2.0,3.0
1703352269.9915497,1.0,2.0,3.0
1703352270.0019574,1.0,2.0,3.0
1703352270.0125573,1.0,2.0,3.0
1703352270.0232747,1.0,2.0,3.0
1703352270.033866,1.0,2.0,3.0
1703352270.0443847,1.0,2.0,3.0
1703352270.0548086,1.0,2.0,3.0
1703352270.065193,1.0,2.0,3.0
1703352270.0753345,1.0,2.0,3.0
1703352270.085514,1.0,2.0,3.0
1703352270.0957284,1.0,2.0,3.0
1703352270.1059468,1.0,2.0,3.0
1703352270.1162906,1.0,2.0,3.0
1703352270.126815,1.0,2.0,3.0
1703352270.1373906,1.0,2.0,3.0
1703352270.1481247,1.0,2.0,3.0
1703352270.1591477,1.0,2.0,3.0
1703352270.1698961,1.0,2.0,3.0
1703352270.180616,1.0,2.0,3.0
1703352270.1911268,1.0,2.0,3.0
1703352270.2018383,1.0,2.0,3.0
1703352270.2123477,1.0,2.0,3.0
1703352270.222855,1.0,2.0,3.0
1703352270.2333846,1.0,2.0,3.0
1703352270.243909,1.0,2.0,3.0
1703352270.2544239,1.0,2.0,3.0
1703352270.265113,1.0,2.0,3.0
1703352270.275942,1.0,2.0,3.0
1703352270.2863622,1.0,2.0,3.0
1703352270.2965615,1.0,2.0,3.0
1703352270.3067,1.0,2.0,3.0
1703352270.3169022,1.0,2.0,3.0
1703352270.3270667,1.0,2.0,3.0
1703352270.3373373,1.0,2.0,3.0
1703352270.34778,1.0,2.0,3.0
1703352270.3582318,1.0,2.0,3.0
1703352270.3687828,1.0,2.0,3.0
1703352270.3795073,1.0,2.0,3.0
1703352270.3900485,1.0,2.0,3.0
1703352270.400617,1.0,2.0,3.0
1703352270.4113696,1.0,2.0,3.0
1703352270.4221013,1.0,2.0,3.0
1703352270.432947,1.0,2.0,3.0
1703352270.4434922,1.0,2.0,3.0
1703352270.4539309,1.0,2.0,3.0
1703352270.4644282,1.0,2.0,3.0
1703352270.475304,1.0,2.0,3.0
1703352270.4860299,1.0,2.0,3.0
1703352270.4965315,1.0,2.0,3.0
1703352270.5074615,1.0,2.0,3.0
1703352270.517788,1.0,2.0,3.0
1703352270.5280159,1.0,2.0,3.0
1703352270.5381773,1.0,2.0,3.0
1703352270.548343,1.0,2.0,3.0
1703352270.5585346,1.0,2.0,3.0
1703352270.568785,1.0,2.0,3.0
1703352270.5791764,1.0,2.0,3.0
1703352270.5897872,1.0,2.0,3.0
1703352270.6007516,1.0,2.0,3.0
1703352270.6112611,1.0,2.0,3.0
1703352270.621799,1.0,2.0,3.0
1703352270.6325197,1.0,2.0,3.0
1703352270.6434648,1.0,2.0,3.0
1703352270.654049,1.0,2.0,3.0
1703352270.664616,1.0,2.0,3.0
1703352270.675154,1.0,2.0,3.0
1703352270.6859386,1.0,2.0,3.0
1703352270.6966877,1.0,2.0,3.0
1703352270.7072582,1.0,2.0,3.0
1703352270.7177792,1.0,2.0,3.0
1703352270.7285125,1.0,2.0,3.0
1703352270.7392402,1.0,2.0,3.0
1703352270.7496588,1.0,2.0,3.0
1703352270.7598603,1.0,2.0,3.0
1703352270.7699966,1.0,2.0,3.0
1703352270.7801747,1.0,2.0,3.0
1703352270.7905788,1.0,2.0,3.0
1703352270.800829,1.0,2.0,3.0
1703352270.811262,1.0,2.0,3.0
1703352270.8218722,1.0,2.0,3.0
1703352270.832367,1.0,2.0,3.0
1703352270.8428962,1.0,2.0,3.0
1703352270.8538098,1.0,2.0,3.0
1703352270.864338,1.0,2.0,3.0
1703352270.8750534,1.0,2.0,3.0
1703352270.8855312,1.0,2.0,3.0
1703352270.8959413,1.0,2.0,3.0
1703352270.9062767,1.0,2.0,3.0
1703352270.9165683,1.0,2.0,3.0
1703352270.9268675,1.0,2.0,3.0
1703352270.937214,1.0,2.0,3.0
1703352270.9475088,1.0,2.0,3.0
1703352270.957812,1.0,2.0,3.0
1703352270.9682233,1.0,2.0,3.0
1703352270.9786468,1.0,2.0,3.0
1703352270.9888482,1.0,2.0,3.0
1703352270.999007,1.0,2.0,3.0
1703352271.0092525,1.0,2.0,3.0
1703352271.0195043,1.0,2.0,3.0
1703352271.029755,1.0,2.0,3.0
1703352271.0400443,1.0,2.0,3.0
1703352271.050571,1.0,2.0,3.0
1703352271.0609727,1.0,2.0,3.0
1703352271.0717108,1.0,2.0,3.0
1703352271.082503,1.0,2.0,3.0
1703352271.093039,1.0,2.0,3.0
1703352271.1037838,1.0,2.0,3.0
1703352271.1143243,1.0,2.0,3.0
1703352271.1251059,1.0,2.0,3.0
1703352271.1358302,1.0,2.0,3.0
1703352271.1466784,1.0,2.0,3.0
1703352271.1572158,1.0,2.0,3.0
1703352271.1677318,1.0,2.0,3.0
1703352271.178575,1.0,2.0,3.0
1703352271.1893044,1.0,2.0,3.0
1703352271.2000241,1.0,2.0,3.0
1703352271.2107832,1.0,2.0,3.0
1703352271.2209926,1.0,2.0,3.0
1703352271.2311323,1.0,2.0,3.0
1703352271.2412925,1.0,2.0,3.0
1703352271.2514677,1.0,2.0,3.0
1703352271.2617457,1.0,2.0,3.0
1703352271.2722414,1.0,2.0,3.0
1703352271.2826214,1.0,2.0,3.0
1703352271.293125,1.0,2.0,3.0
1703352271.303995,1.0,2.0,3.0
1703352271.314537,1.0,2.0,3.0
1703352271.3250117,1.0,2.0,3.0
1703352271.3357747,1.0,2.0,3.0
1703352271.346499,1.0,2.0,3.0
1703352271.3572123,1.0,2.0,3.0
1703352271.3677318,1.0,2.0,3.0
1703352271.3785257,1.0,2.0,3.0
1703352271.389251,1.0,2.0,3.0
1703352271.3997731,1.0,2.0,3.0
1703352271.4105422,1.0,2.0,3.0
1703352271.421038,1.0,2.0,3.0
1703352271.431683,1.0,2.0,3.0
1703352271.4421542,1.0,2.0,3.0
1703352271.4523535,1.0,2.0,3.0
1703352271.4625623,1.0,2.0,3.0
1703352271.4727266,1.0,2.0,3.0
1703352271.4829023,1.0,2.0,3.0
1703352271.4931915,1.0,2.0,3.0
1703352271.5036302,1.0,2.0,3.0
1703352271.5139666,1.0,2.0,3.0
1703352271.5244167,1.0,2.0,3.0
1703352271.5350957,1.0,2.0,3.0
1703352271.5459433,1.0,2.0,3.0
1703352271.5566611,1.0,2.0,3.0
1703352271.5671997,1.0,2.0,3.0
1703352271.5776274,1.0,2.0,3.0
1703352271.5883486,1.0,2.0,3.0
1703352271.599081,1.0,2.0,3.0
1703352271.6098368,1.0,2.0,3.0
1703352271.6203763,1.0,2.0,3.0
1703352271.6308982,1.0,2.0,3.0
1703352271.6416223,1.0,2.0,3.0
1703352271.6523733,1.0,2.0,3.0
1703352271.6630971,1.0,2.0,3.0
1703352271.6735325,1.0,2.0,3.0
1703352271.6837342,1.0,2.0,3.0
1703352271.6938748,1.0,2.0,3.0
1703352271.7040343,1.0,2.0,3.0
1703352271.7142153,1.0,2.0,3.0
1703352271.7244835,1.0,2.0,3.0
1703352271.735042,1.0,2.0,3.0
1703352271.7456005,1.0,2.0,3.0
1703352271.7565832,1.0,2.0,3.0
1703352271.7672062,1.0,2.0,3.0
1703352271.7777097,1.0,2.0,3.0
1703352271.7884288,1.0,2.0,3.0
1703352271.7991467,1.0,2.0,3.0
1703352271.8096976,1.0,2.0,3.0
1703352271.820442,1.0,2.0,3.0
1703352271.830972,1.0,2.0,3.0
1703352271.841689,1.0,2.0,3.0
1703352271.8524132,1.0,2.0,3.0
1703352271.8632576,1.0,2.0,3.0
1703352271.8738608,1.0,2.0,3.0
1703352271.8842983,1.0,2.0,3.0
1703352271.894839,1.0,2.0,3.0
1703352271.9052277,1.0,2.0,3.0
1703352271.9154298,1.0,2.0,3.0
1703352271.925568,1.0,2.0,3.0
1703352271.9357204,1.0,2.0,3.0
1703352271.945887,1.0,2.0,3.0
1703352271.9561367,1.0,2.0,3.0
1703352271.967029,1.0,2.0,3.0
1703352271.9775324,1.0,2.0,3.0
1703352271.9882557,1.0,2.0,3.0
1703352271.9986877,1.0,2.0,3.0
1703352272.0093234,1.0,2.0,3.0
1703352272.0198708,1.0,2.0,3.0
1703352272.0306025,1.0,2.0,3.0
1703352272.0411258,1.0,2.0,3.0
1703352272.0516074,1.0,2.0,3.0
1703352272.0623271,1.0,2.0,3.0
1703352272.0731804,1.0,2.0,3.0
1703352272.0836957,1.0,2.0,3.0
1703352272.0942528,1.0,2.0,3.0
1703352272.1049728,1.0,2.0,3.0
1703352272.1156924,1.0,2.0,3.0
1703352272.1262321,1.0,2.0,3.0
1703352272.136655,1.0,2.0,3.0
1703352272.1468153,1.0,2.0,3.0
1703352272.1569607,1.0,2.0,3.0
1703352272.167273,1.0,2.0,3.0
1703352272.1774797,1.0,2.0,3.0
1703352272.1877518,1.0,2.0,3.0
1703352272.1985052,1.0,2.0,3.0
1703352272.2092419,1.0,2.0,3.0
1703352272.2199888,1.0,2.0,3.0
1703352272.2305417,1.0,2.0,3.0
1703352272.2410483,1.0,2.0,3.0
1703352272.2519004,1.0,2.0,3.0
1703352272.2626243,1.0,2.0,3.0
1703352272.2731628,1.0,2.0,3.0
1703352272.2838564,1.0,2.0,3.0
1703352272.2943673,1.0,2.0,3.0
1703352272.3050544,1.0,2.0,3.0
1703352272.315768,1.0,2.0,3.0
1703352272.326313,1.0,2.0,3.0
1703352272.3368256,1.0,2.0,3.0
1703352272.347253,1.0,2.0,3.0
1703352272.3577805,1.0,2.0,3.0
1703352272.3682032,1.0,2.0,3.0
1703352272.3784115,1.0,2.0,3.0
1703352272.3885508,1.0,2.0,3.0
1703352272.3991356,1.0,2.0,3.0
1703352272.4093592,1.0,2.0,3.0
1703352272.4196258,1.0,2.0,3.0
1703352272.4299657,1.0,2.0,3.0
1703352272.440356,1.0,2.0,3.0
1703352272.4507453,1.0,2.0,3.0
1703352272.4613986,1.0,2.0,3.0
1703352272.4721017,1.0,2.0,3.0
1703352272.4828331,1.0,2.0,3.0
1703352272.4933796,1.0,2.0,3.0
1703352272.5038388,1.0,2.0,3.0
1703352272.5142481,1.0,2.0,3.0
1703352272.5251155,1.0,2.0,3.0
1703352272.5358517,1.0,2.0,3.0
1703352272.5465245,1.0,2.0,3.0
1703352272.5572066,1.0,2.0,3.0
1703352272.5677364,1.0,2.0,3.0
1703352272.5782504,1.0,2.0,3.0
1703352272.5889719,1.0,2.0,3.0
1703352272.5994046,1.0,2.0,3.0
1703352272.6136758,1.0,2.0,3.0
1703352272.623879,1.0,2.0,3.0
1703352272.6340492,1.0,2.0,3.0
1703352272.6443331,1.0,2.0,3.0
1703352272.6547904,1.0,2.0,3.0
1703352272.6651368,1.0,2.0,3.0
1703352272.6758146,1.0,2.0,3.0
1703352272.6865492,1.0,2.0,3.0
1703352272.697198,1.0,2.0,3.0
1703352272.7077253,1.0,2.0,3.0
1703352272.7186143,1.0,2.0,3.0
1703352272.7293396,1.0,2.0,3.0
1703352272.7400591,1.0,2.0,3.0
1703352272.7505958,1.0,2.0,3.0
1703352272.7613494,1.0,2.0,3.0
1703352272.772083,1.0,2.0,3.0
1703352272.7828047,1.0,2.0,3.0
1703352272.7935333,1.0,2.0,3.0
1703352272.804047,1.0,2.0,3.0
1703352272.8145828,1.0,2.0,3.0
1703352272.825007,1.0,2.0,3.0
1703352272.835214,1.0,2.0,3.0
1703352272.845352,1.0,2.0,3.0
1703352272.8555086,1.0,2.0,3.0
1703352272.865677,1.0,2.0,3.0
1703352272.8759463,1.0,2.0,3.0
1703352272.8863897,1.0,2.0,3.0
1703352272.8966975,1.0,2.0,3.0
1703352272.9071965,1.0,2.0,3.0
1703352272.9177282,1.0,2.0,3.0
1703352272.9284604,1.0,2.0,3.0
1703352272.9392087,1.0,2.0,3.0
1703352272.949925,1.0,2.0,3.0
1703352272.960468,1.0,2.0,3.0
1703352272.9712105,1.0,2.0,3.0
1703352272.9819417,1.0,2.0,3.0
1703352272.9926808,1.0,2.0,3.0
1703352273.00311,1.0,2.0,3.0
1703352273.0136085,1.0,2.0,3.0
1703352273.0241482,1.0,2.0,3.0
1703352273.0351973,1.0,2.0,3.0
1703352273.0460157,1.0,2.0,3.0
1703352273.0564404,1.0,2.0,3.0
1703352273.0666378,1.0,2.0,3.0
1703352273.0773003,1.0,2.0,3.0
1703352273.087474,1.0,2.0,3.0
1703352273.097651,1.0,2.0,3.0
1703352273.1079352,1.0,2.0,3.0
1703352273.1183667,1.0,2.0,3.0
1703352273.1287372,1.0,2.0,3.0
1703352273.1391907,1.0,2.0,3.0
1703352273.1499107,1.0,2.0,3.0
1703352273.1604934,1.0,2.0,3.0
1703352273.1710541,1.0,2.0,3.0
1703352273.1818423,1.0,2.0,3.0
1703352273.1926472,1.0,2.0,3.0
1703352273.203416,1.0,2.0,3.0
1703352273.213946,1.0,2.0,3.0
1703352273.2246685,1.0,2.0,3.0
1703352273.2353961,1.0,2.0,3.0
1703352273.2461183,1.0,2.0,3.0
1703352273.256895,1.0,2.0,3.0
1703352273.2674837,1.0,2.0,3.0
1703352273.278205,1.0,2.0,3.0
1703352273.2888274,1.0,2.0,3.0
1703352273.2990363,1.0,2.0,3.0
1703352273.3091722,1.0,2.0,3.0
1703352273.319327,1.0,2.0,3.0
1703352273.329491,1.0,2.0,3.0
1703352273.3397355,1.0,2.0,3.0
1703352273.350228,1.0,2.0,3.0
1703352273.3605323,1.0,2.0,3.0
1703352273.3708212,1.0,2.0,3.0
1703352273.381413,1.0,2.0,3.0
1703352273.3921373,1.0,2.0,3.0
1703352273.4028795,1.0,2.0,3.0
1703352273.4136705,1.0,2.0,3.0
1703352273.4241948,1.0,2.0,3.0
1703352273.4351342,1.0,2.0,3.0
1703352273.445963,1.0,2.0,3.0
1703352273.4566867,1.0,2.0,3.0
1703352273.467263,1.0,2.0,3.0
1703352273.4777925,1.0,2.0,3.0
1703352273.4885361,1.0,2.0,3.0
1703352273.4990516,1.0,2.0,3.0
1703352273.509415,1.0,2.0,3.0
1703352273.51973,1.0,2.0,3.0
1703352273.5299141,1.0,2.0,3.0
1703352273.5400715,1.0,2.0,3.0
1703352273.5506194,1.0,2.0,3.0
1703352273.560811,1.0,2.0,3.0
1703352273.5710762,1.0,2.0,3.0
1703352273.5814662,1.0,2.0,3.0
1703352273.592201,1.0,2.0,3.0
1703352273.6029215,1.0,2.0,3.0
1703352273.6136856,1.0,2.0,3.0
1703352273.6242201,1.0,2.0,3.0
1703352273.6347444,1.0,2.0,3.0
1703352273.6454573,1.0,2.0,3.0
1703352273.6559598,1.0,2.0,3.0
1703352273.666736,1.0,2.0,3.0
1703352273.6772225,1.0,2.0,3.0
1703352273.6877556,1.0,2.0,3.0
1703352273.6986477,1.0,2.0,3.0
1703352273.709352,1.0,2.0,3.0
1703352273.7198675,1.0,2.0,3.0
1703352273.7305465,1.0,2.0,3.0
1703352273.7410784,1.0,2.0,3.0
1703352273.751501,1.0,2.0,3.0
1703352273.7617078,1.0,2.0,3.0
1703352273.7718477,1.0,2.0,3.0
1703352273.7820067,1.0,2.0,3.0
1703352273.7921898,1.0,2.0,3.0
1703352273.8024497,1.0,2.0,3.0
1703352273.812843,1.0,2.0,3.0
1703352273.8233063,1.0,2.0,3.0
1703352273.8338654,1.0,2.0,3.0
1703352273.8443217,1.0,2.0,3.0
1703352273.8549807,1.0,2.0,3.0
1703352273.8655093,1.0,2.0,3.0
1703352273.8759563,1.0,2.0,3.0
1703352273.886248,1.0,2.0,3.0
1703352273.8969033,1.0,2.0,3.0
1703352273.923409,1.0,2.0,3.0
1703352273.933983,1.0,2.0,3.0
1703352273.9445906,1.0,2.0,3.0
1703352273.9553099,1.0,2.0,3.0
1703352273.9660387,1.0,2.0,3.0
1703352273.9765344,1.0,2.0,3.0
1703352273.9868126,1.0,2.0,3.0
1703352273.9972553,1.0,2.0,3.0
1703352274.007451,1.0,2.0,3.0
1703352274.0177524,1.0,2.0,3.0
1703352274.0280106,1.0,2.0,3.0
1703352274.0382736,1.0,2.0,3.0
1703352274.0486336,1.0,2.0,3.0
1703352274.0590088,1.0,2.0,3.0
1703352274.069735,1.0,2.0,3.0
1703352274.0802956,1.0,2.0,3.0
1703352274.090847,1.0,2.0,3.0
1703352274.1013818,1.0,2.0,3.0
1703352274.111922,1.0,2.0,3.0
1703352274.1226375,1.0,2.0,3.0
1703352274.1333597,1.0,2.0,3.0
1703352274.143937,1.0,2.0,3.0
1703352274.154429,1.0,2.0,3.0
1703352274.1650634,1.0,2.0,3.0
1703352274.175751,1.0,2.0,3.0
1703352274.186495,1.0,2.0,3.0
1703352274.1972206,1.0,2.0,3.0
1703352274.2077324,1.0,2.0,3.0
1703352274.218091,1.0,2.0,3.0
1703352274.22823,1.0,2.0,3.0
1703352274.2383933,1.0,2.0,3.0
1703352274.2485743,1.0,2.0,3.0
1703352274.258822,1.0,2.0,3.0
1703352274.2691228,1.0,2.0,3.0
1703352274.2801433,1.0,2.0,3.0
1703352274.2906127,1.0,2.0,3.0
1703352274.3010998,1.0,2.0,3.0
1703352274.3122547,1.0,2.0,3.0
1703352274.3229818,1.0,2.0,3.0
1703352274.3337324,1.0,2.0,3.0
1703352274.34425,1.0,2.0,3.0
1703352274.354972,1.0,2.0,3.0
1703352274.3656926,1.0,2.0,3.0
1703352274.3762345,1.0,2.0,3.0
1703352274.3870165,1.0,2.0,3.0
1703352274.3975432,1.0,2.0,3.0
